"","factorName","coefficents"
"Person.ID.1777602","Person.ID.1777602",-1.53507196038928
"Person.ID.1779697","Person.ID.1779697",-18.5689202905226
"Person.ID.1782002","Person.ID.1782002",16.1681214613582
"Person.ID.1783297","Person.ID.1783297",17.7735760921112
"Person.ID.1786382","Person.ID.1786382",-0.611058991667087
"Person.ID.1786607","Person.ID.1786607",-2.01063761938272
"Person.ID.1790507","Person.ID.1790507",-18.3174310677079
"Person.ID.1791507","Person.ID.1791507",-0.985011804303281
"Person.ID.1796792","Person.ID.1796792",-0.93646506742629
"Person.ID.1799007","Person.ID.1799007",36.557515585918
"Person.ID.1801752","Person.ID.1801752",-2.25672304518888
"Person.ID.1802167","Person.ID.1802167",0.116057061290318
"Person.ID.1803052","Person.ID.1803052",-2.03918626604098
"Person.ID.1803057","Person.ID.1803057",-0.822666089497846
"Person.ID.1804952","Person.ID.1804952",-19.5089267901458
"Person.ID.1805262","Person.ID.1805262",-3.24717531347903
"Person.ID.1807667","Person.ID.1807667",17.3076134729746
"Person.ID.1808267","Person.ID.1808267",0.283595497455895
"Person.ID.1808557","Person.ID.1808557",16.6159411717737
"Person.ID.1809657","Person.ID.1809657",-20.1381844921621
"Person.ID.1810057","Person.ID.1810057",16.9848315677642
"Person.ID.1813567","Person.ID.1813567",-2.44654327626303
"Person.ID.1836667","Person.ID.1836667",-0.428584179567078
"Person.ID.1846267","Person.ID.1846267",-1.23839851318
"Person.ID.1860357","Person.ID.1860357",-1.75795576920515
"Person.ID.1866967","Person.ID.1866967",-0.894973169921007
"Person.ID.1867827","Person.ID.1867827",-1.8032910373605
"Person.ID.1868722","Person.ID.1868722",-3.00691435273886
"Person.ID.1870077","Person.ID.1870077",-0.510468075425839
"Person.ID.1873877","Person.ID.1873877",-0.702918963556867
"Person.ID.1874207","Person.ID.1874207",-18.9553012084813
"Person.ID.1874432","Person.ID.1874432",17.631661435074
"Person.ID.1874467","Person.ID.1874467",0.829012700222307
"Person.ID.1874497","Person.ID.1874497",-17.3317942042624
"Person.ID.1877722","Person.ID.1877722",-1.07192248893638
"Person.ID.1882167","Person.ID.1882167",-19.3748359201285
"Person.ID.1882242","Person.ID.1882242",-1.18519948401891
"Person.ID.1882497","Person.ID.1882497",-0.520714358081385
"Person.ID.1882767","Person.ID.1882767",16.9278642671013
"Person.ID.1885632","Person.ID.1885632",-0.16414660065299
"Person.ID.1887317","Person.ID.1887317",-2.25005338091845
"Person.ID.1888697","Person.ID.1888697",-2.92217063215787
"Person.ID.1889127","Person.ID.1889127",-1.84833181094709
"Person.ID.1889197","Person.ID.1889197",-1.01875731368426
"Person.ID.1890227","Person.ID.1890227",-18.7094151367917
"Person.ID.1892942","Person.ID.1892942",-1.43571938815937
"Person.ID.1893852","Person.ID.1893852",-2.12226717282956
"Person.ID.1895677","Person.ID.1895677",-18.8685635701033
"Person.ID.1897272","Person.ID.1897272",-19.2957924485023
"Person.ID.1906612","Person.ID.1906612",-1.86360249064173
"Person.ID.1907227","Person.ID.1907227",-18.4297251054141
"Person.ID.1907352","Person.ID.1907352",-19.2768686202374
"Person.ID.1909427","Person.ID.1909427",-2.13091566258572
"Person.ID.1910772","Person.ID.1910772",-3.38988139100016
"Person.ID.1915117","Person.ID.1915117",-18.6703312828199
"Person.ID.1917012","Person.ID.1917012",-2.06632371705092
"Person.ID.1918922","Person.ID.1918922",-1.63867744294515
"Person.ID.1923187","Person.ID.1923187",-3.0820862146054
"Person.ID.1926102","Person.ID.1926102",-1.61664968496351
"Person.ID.1926112","Person.ID.1926112",-1.41200222539388
"Person.ID.1929987","Person.ID.1929987",-0.989145544097685
"Person.ID.1930017","Person.ID.1930017",-2.09860350007076
"Person.ID.1935157","Person.ID.1935157",16.635106438947
"Person.ID.1936352","Person.ID.1936352",-1.18445624442681
"Person.ID.1937957","Person.ID.1937957",-1.68064343130339
"Person.ID.1938657","Person.ID.1938657",-18.6530954793111
"Person.ID.1938787","Person.ID.1938787",-0.490079634444952
"Person.ID.1939957","Person.ID.1939957",-1.4176942068523
"Person.ID.1939962","Person.ID.1939962",16.3710460179121
"Person.ID.1939972","Person.ID.1939972",-0.583244000915322
"Person.ID.1941662","Person.ID.1941662",-1.79835593614796
"Person.ID.1945297","Person.ID.1945297",-1.9249622397864
"Person.ID.1945737","Person.ID.1945737",-1.16344207101127
"Person.ID.1950172","Person.ID.1950172",-19.5984551808696
"Person.ID.1952307","Person.ID.1952307",-18.5803063172442
"Person.ID.1953157","Person.ID.1953157",-1.98365756482224
"Person.ID.1961672","Person.ID.1961672",-1.56479298236923
"Person.ID.1962812","Person.ID.1962812",-1.96669920027801
"Person.ID.1964402","Person.ID.1964402",-18.1967424070208
"Person.ID.1964927","Person.ID.1964927",-19.1485723023419
"Person.ID.1974507","Person.ID.1974507",-1.68878609704319
"Person.ID.1974802","Person.ID.1974802",16.5490125252894
"Person.ID.1975127","Person.ID.1975127",-0.814380771466945
"Person.ID.1976532","Person.ID.1976532",17.2324966555672
"Person.ID.1979492","Person.ID.1979492",-1.25304772164097
"Person.ID.1982407","Person.ID.1982407",-1.46462094212239
"Person.ID.1982527","Person.ID.1982527",17.6477185712544
"Person.ID.1984172","Person.ID.1984172",-1.0459375928104
"Person.ID.11081067","Person.ID.11081067",-19.0913679297135
"Person.ID.11125477","Person.ID.11125477",-19.1265674350437
"Person.ID.11136582","Person.ID.11136582",-1.57229428020275
"Person.ID.1462","Person.ID.1462",-0.787473679699068
"Person.ID.1522","Person.ID.1522",-1.45382990718216
"Person.ID.1977","Person.ID.1977",0.347968518633089
"Person.ID.1987","Person.ID.1987",-2.14032243018412
"Person.ID.11052","Person.ID.11052",17.1696344411065
"Person.ID.11697","Person.ID.11697",17.2173916103527
"Person.ID.11977","Person.ID.11977",-18.7901580344275
"Person.ID.12277","Person.ID.12277",-19.2600399681183
"Person.ID.12317","Person.ID.12317",-0.0678226564573003
"Person.ID.12507","Person.ID.12507",-1.63958653123443
"Person.ID.13867","Person.ID.13867",0.345212952304586
"Person.ID.14572","Person.ID.14572",0.649094501609117
"Person.ID.14832","Person.ID.14832",-0.44717744024894
"Person.ID.14992","Person.ID.14992",-1.24629670294111
"Person.ID.15092","Person.ID.15092",17.6358224988114
"Person.ID.15137","Person.ID.15137",-19.54189650579
"Person.ID.15992","Person.ID.15992",17.7023044773378
"Person.ID.16232","Person.ID.16232",-1.81504509673996
"Person.ID.17482","Person.ID.17482",-18.213536191846
"Person.ID.17917","Person.ID.17917",-20.2068122036749
"Person.ID.18042","Person.ID.18042",15.3381408011819
"Person.ID.18062","Person.ID.18062",18.2331550960981
"Person.ID.19217","Person.ID.19217",-1.84145224356376
"Person.ID.110002","Person.ID.110002",-19.4781375269473
"Person.ID.110127","Person.ID.110127",-19.3217399794725
"Person.ID.111657","Person.ID.111657",16.8324340180954
"Person.ID.113522","Person.ID.113522",-18.3547074051827
"Person.ID.113527","Person.ID.113527",-0.326233125362367
"Person.ID.113697","Person.ID.113697",-1.39609102197348
"Person.ID.116442","Person.ID.116442",-19.6142114390579
"Person.ID.116452","Person.ID.116452",-1.39795125187318
"Person.ID.117707","Person.ID.117707",-1.61074905085859
"Person.ID.118362","Person.ID.118362",0.182815294370247
"Person.ID.118592","Person.ID.118592",-1.20891357873166
"Person.ID.119832","Person.ID.119832",-2.93026389155473
"Person.ID.119952","Person.ID.119952",-18.820938351911
"Person.ID.119962","Person.ID.119962",-0.625575942638927
"Person.ID.120782","Person.ID.120782",-0.160291110631061
"Person.ID.122112","Person.ID.122112",17.5332369693602
"Person.ID.122362","Person.ID.122362",17.6056944468794
"Person.ID.122642","Person.ID.122642",-0.993434888517746
"Person.ID.123697","Person.ID.123697",-1.87515496575445
"Person.ID.125247","Person.ID.125247",-0.966781651766828
"Person.ID.125537","Person.ID.125537",-0.628106906083805
"Person.ID.125612","Person.ID.125612",-0.93622144693204
"Person.ID.125837","Person.ID.125837",-1.31833527418716
"Person.ID.127282","Person.ID.127282",-2.15542805564255
"Person.ID.127707","Person.ID.127707",-1.02673509007029
"Person.ID.128082","Person.ID.128082",17.2190291971545
"Person.ID.130827","Person.ID.130827",-19.4781375894354
"Person.ID.131972","Person.ID.131972",0.13211498017711
"Person.ID.132467","Person.ID.132467",-0.887427228761204
"Person.ID.133202","Person.ID.133202",-1.72653724390202
"Person.ID.133337","Person.ID.133337",0.554300953593284
"Person.ID.138502","Person.ID.138502",-0.554480963854071
"Person.ID.141732","Person.ID.141732",-1.77960724234806
"Person.ID.142262","Person.ID.142262",-19.5747475595103
"Person.ID.143352","Person.ID.143352",-0.139366639912895
"Person.ID.151027","Person.ID.151027",17.6056945075551
"Person.ID.153352","Person.ID.153352",-18.3919208974346
"Person.ID.154302","Person.ID.154302",-19.5505950251842
"Person.ID.162492","Person.ID.162492",0.267338127579884
"Person.ID.163167","Person.ID.163167",-0.281176526235439
"Person.ID.163507","Person.ID.163507",-1.73196609678881
"Person.ID.163547","Person.ID.163547",-2.19280216564554
"Person.ID.164677","Person.ID.164677",-0.742696972502857
"Person.ID.164957","Person.ID.164957",-19.4419581492705
"Person.ID.165227","Person.ID.165227",-19.5264425744152
"Person.ID.165807","Person.ID.165807",-18.8509846935736
"Person.ID.165942","Person.ID.165942",-0.243074349800221
"Person.ID.165957","Person.ID.165957",-1.4560111626641
"Person.ID.165977","Person.ID.165977",-1.86804837997465
"Person.ID.166532","Person.ID.166532",-17.9739966364451
"Person.ID.166607","Person.ID.166607",-0.304097181153069
"Person.ID.167317","Person.ID.167317",-0.626256441835293
"Person.ID.167477","Person.ID.167477",-19.2791746506582
"Person.ID.167852","Person.ID.167852",16.4330094493239
"Person.ID.168377","Person.ID.168377",-0.63408744303398
"Person.ID.169887","Person.ID.169887",-0.858822313436589
"Person.ID.170132","Person.ID.170132",-2.7750807558804
"Person.ID.170652","Person.ID.170652",-2.1567256056922
"Person.ID.172222","Person.ID.172222",-0.949361244510023
"Person.ID.172902","Person.ID.172902",-0.338878987939028
"Person.ID.173082","Person.ID.173082",-1.62936866920603
"Person.ID.173387","Person.ID.173387",0.56435549617574
"Person.ID.173782","Person.ID.173782",16.9236456805143
"Person.ID.173837","Person.ID.173837",-19.5589690295367
"Person.ID.173862","Person.ID.173862",16.7732616235235
"Person.ID.174002","Person.ID.174002",-1.46242803434225
"Person.ID.174432","Person.ID.174432",-1.00391170035901
"Person.ID.174567","Person.ID.174567",17.6737201306465
"Person.ID.175822","Person.ID.175822",-0.67493512821694
"Person.ID.175827","Person.ID.175827",-0.861430412572293
"Person.ID.177337","Person.ID.177337",-19.7066643634737
"Person.ID.178487","Person.ID.178487",-19.7410349167167
"Person.ID.179247","Person.ID.179247",-18.8735287689906
"Person.ID.179527","Person.ID.179527",-0.94943009107936
"Person.ID.179837","Person.ID.179837",16.8393069790316
"Person.ID.179917","Person.ID.179917",-0.929858761042301
"Person.ID.179977","Person.ID.179977",-0.271117577159756
"Person.ID.180527","Person.ID.180527",-1.52514988841894
"Person.ID.180617","Person.ID.180617",-1.7406500634559
"Person.ID.180717","Person.ID.180717",-18.9893585487879
"Person.ID.180752","Person.ID.180752",-19.7760471964929
"Person.ID.180762","Person.ID.180762",17.5793876592683
"Person.ID.182062","Person.ID.182062",-1.23962961483224
"Person.ID.182432","Person.ID.182432",-18.9568695774236
"Person.ID.182482","Person.ID.182482",-0.950811769902408
"Person.ID.182487","Person.ID.182487",-20.709470023458
"Person.ID.186337","Person.ID.186337",-19.5022900194008
"Person.ID.188087","Person.ID.188087",-19.9614126803359
"Person.ID.189127","Person.ID.189127",-2.70849452255907
"Person.ID.190947","Person.ID.190947",-19.91310775785
"Person.ID.191182","Person.ID.191182",0.984142636529971
"Person.ID.192037","Person.ID.192037",15.7500160557827
"Person.ID.195892","Person.ID.195892",17.1554214388961
"Person.ID.197182","Person.ID.197182",-1.04533856218508
"Person.ID.197577","Person.ID.197577",0.0384404662896707
"Person.ID.198217","Person.ID.198217",17.6056945072386
"Person.ID.1103187","Person.ID.1103187",-19.42983247932
"Person.ID.1103432","Person.ID.1103432",-18.1590423542417
"Person.ID.1103747","Person.ID.1103747",-1.00867892438703
"Person.ID.1109207","Person.ID.1109207",16.7861894315868
"Person.ID.1111787","Person.ID.1111787",15.7874090484516
"Person.ID.1112337","Person.ID.1112337",17.1367343474557
"Person.ID.1112582","Person.ID.1112582",-19.4539850657146
"Person.ID.1114862","Person.ID.1114862",-1.67912730023395
"Person.ID.1120047","Person.ID.1120047",0.490352028420235
"Person.ID.1120397","Person.ID.1120397",-19.9446107187939
"Person.ID.1126907","Person.ID.1126907",-2.10641131462363
"Person.ID.1131862","Person.ID.1131862",-19.4539850343954
"Person.ID.1134287","Person.ID.1134287",-1.76486022876936
"Person.ID.1140292","Person.ID.1140292",-18.8261222714057
"Person.ID.1140442","Person.ID.1140442",-3.15464478293833
"Person.ID.1141552","Person.ID.1141552",-0.887916461962022
"Person.ID.1143042","Person.ID.1143042",18.7035621986015
"Person.ID.1145732","Person.ID.1145732",-19.5505950669181
"Person.ID.1282232","Person.ID.1282232",-19.2777867104803
"Person.ID.1282422","Person.ID.1282422",17.5615687323827
"Person.ID.1295532","Person.ID.1295532",-19.5202472909179
"Person.ID.1297087","Person.ID.1297087",-17.4704273684666
"Person.ID.1322847","Person.ID.1322847",16.0377748050498
"Person.ID.1329022","Person.ID.1329022",-18.5655647651459
"Person.ID.1359897","Person.ID.1359897",17.7203539235216
"Person.ID.1389577","Person.ID.1389577",-19.5520479238127
"Person.ID.1488307","Person.ID.1488307",1.23563114385822
"Person.ID.1488852","Person.ID.1488852",17.5090844769552
"Person.ID.1492157","Person.ID.1492157",-0.760257218564713
"Person.ID.1493657","Person.ID.1493657",-0.0399522938420257
"Person.ID.1495877","Person.ID.1495877",17.5573895222536
"Person.ID.1500307","Person.ID.1500307",-1.4003170934525
"Person.ID.1589517","Person.ID.1589517",-19.4781375894344
"Person.ID.1612292","Person.ID.1612292",17.2711475789041
"Person.ID.1636917","Person.ID.1636917",17.6056945689925
"Person.ID.1653802","Person.ID.1653802",17.1465717202934
"Person.ID.1663197","Person.ID.1663197",-18.350445261835
"Person.ID.1682967","Person.ID.1682967",17.5891971871205
"Person.ID.1692407","Person.ID.1692407",-1.38677260687069
"Person.ID.1708537","Person.ID.1708537",17.5806701200101
"Person.ID.1713237","Person.ID.1713237",-19.8653982256289
"Person.ID.1714027","Person.ID.1714027",-2.49395653733042
"Person.ID.1715307","Person.ID.1715307",-19.5505950251892
"Person.ID.1716572","Person.ID.1716572",-19.6230524442378
"Person.ID.1723252","Person.ID.1723252",-0.203416631339001
"Person.ID.1727732","Person.ID.1727732",0.831854910431094
"Person.ID.1730227","Person.ID.1730227",-19.6010790800957
"Person.ID.1735257","Person.ID.1735257",-1.92476872100595
"Person.ID.1781517","Person.ID.1781517",17.6981137143071
"Person.ID.1862277","Person.ID.1862277",-19.4550746136637
"Person.ID.1872667","Person.ID.1872667",-0.984526494473109
"Person.ID.1878457","Person.ID.1878457",-19.5300743096904
"Person.ID.1888547","Person.ID.1888547",-19.4539850969755
"Person.ID.15442","Person.ID.15442",-1.04283884166274
"Person.ID.110497","Person.ID.110497",17.5189961093221
"Person.ID.115987","Person.ID.115987",16.9935700220751
"Person.ID.117512","Person.ID.117512",17.7001249363902
"Person.ID.118817","Person.ID.118817",-18.65336789273
"Person.ID.119602","Person.ID.119602",0.717830462173184
"Person.ID.121612","Person.ID.121612",-1.08505978584842
"Person.ID.131607","Person.ID.131607",-17.6627127361083
"Person.ID.134217","Person.ID.134217",17.5659516316126
"Person.ID.140862","Person.ID.140862",-19.5561872851175
"Person.ID.146852","Person.ID.146852",-1.42142404178855
"Person.ID.149762","Person.ID.149762",-19.5822537541316
"Person.ID.157672","Person.ID.157672",17.6276675440214
"Person.ID.163407","Person.ID.163407",-19.7726775361927
"Person.ID.163537","Person.ID.163537",-18.8300181817573
"Person.ID.173027","Person.ID.173027",-0.654786578675165
"Person.ID.173372","Person.ID.173372",-0.729557433740882
"Person.ID.174202","Person.ID.174202",-19.4939248035873
"Person.ID.180332","Person.ID.180332",-2.25613042569534
"Person.ID.186282","Person.ID.186282",-0.0103685364513306
"Person.ID.187192","Person.ID.187192",-19.6515660554571
"Person.ID.195772","Person.ID.195772",-2.21597236635486
"Person.ID.198987","Person.ID.198987",-19.2067531746286
"Person.ID.199617","Person.ID.199617",-19.6252319583644
"Person.ID.1110597","Person.ID.1110597",-19.6268696718842
"Person.ID.1124552","Person.ID.1124552",-1.09320372032881
"Person.ID.1135662","Person.ID.1135662",-18.5263603680215
"Person.ID.1412702","Person.ID.1412702",18.0478546843111
"Person.ID.1424692","Person.ID.1424692",-19.58920057247
"Person.ID.1748657","Person.ID.1748657",-0.392985853049037
"Person.ID.1876222","Person.ID.1876222",-19.4955614374636
"Person.ID.1886577","Person.ID.1886577",-19.5783798511833
"Person.ID.143587","Person.ID.143587",16.523142674724
"Person.ID.178192","Person.ID.178192",-19.5553838903624
"Person.ID.179477","Person.ID.179477",17.539302591708
"Person.ID.181772","Person.ID.181772",17.5883106774173
"Person.ID.165652","Person.ID.165652",18.1822196984442
"Person.ID.175932","Person.ID.175932",-19.5791115389813
"Person.ID.15807","Person.ID.15807",17.2827687724912
"Person.ID.1105837","Person.ID.1105837",-19.5351604807734
"Person.ID.181957","Person.ID.181957",16.9332878582827
"Person.ID.1887022","Person.ID.1887022",-0.63191928315178
"Person.ID.1Other","Person.ID.1Other",-1.1020439971859
"Role.1DELEGATED_RESEARCHER","Role.1DELEGATED_RESEARCHER",0.362512753576394
"Role.1EXT_CHIEF_INVESTIGATOR","Role.1EXT_CHIEF_INVESTIGATOR",-0.63039934371942
"Role.1HONVISIT","Role.1HONVISIT",1.54511415819869
"Role.1PRINCIPAL_SUPERVISOR","Role.1PRINCIPAL_SUPERVISOR",-0.162964340261189
"Role.1STUDRES","Role.1STUDRES",17.754868546982
"Role.1OtherNA","Role.1OtherNA",17.2908386855645
"Year.of.Birth.1","Year.of.Birth.1",0.00483049849700017
"Country.of.Birth.1Australia","Country.of.Birth.1Australia",0.162531249126621
"Country.of.Birth.1Eastern Europe","Country.of.Birth.1Eastern Europe",-0.919191250831287
"Country.of.Birth.1Great Britain","Country.of.Birth.1Great Britain",0.143877192323399
"Country.of.Birth.1Middle East and Africa","Country.of.Birth.1Middle East and Africa",-2.08605267739284
"Country.of.Birth.1New Zealand","Country.of.Birth.1New Zealand",0.159457444968867
"Country.of.Birth.1North America","Country.of.Birth.1North America",-0.150200838508621
"Country.of.Birth.1South Africa","Country.of.Birth.1South Africa",0.280934618879387
"Country.of.Birth.1The Americas","Country.of.Birth.1The Americas",1.59039078807353
"Country.of.Birth.1Western Europe","Country.of.Birth.1Western Europe",-0.386886000930342
"Country.of.Birth.1OtherNA","Country.of.Birth.1OtherNA",0.363763573427511
"Home.Language.1Other","Home.Language.1Other",-0.0569431545828087
"Home.Language.1OtherNA","Home.Language.1OtherNA",-0.598083161095154
"Dept.No..1498","Dept.No..1498",-20.7182501132798
"Dept.No..1548","Dept.No..1548",-2.11367563351362
"Dept.No..1593","Dept.No..1593",-1.70745498636685
"Dept.No..1603","Dept.No..1603",-1.10158778120856
"Dept.No..1653","Dept.No..1653",-2.30738622492333
"Dept.No..1803","Dept.No..1803",-2.49743760650545
"Dept.No..1978","Dept.No..1978",-3.03747908504187
"Dept.No..1998","Dept.No..1998",16.8824525296404
"Dept.No..11033","Dept.No..11033",-1.6672670283796
"Dept.No..11038","Dept.No..11038",-0.941191688472238
"Dept.No..11098","Dept.No..11098",-0.656824858918608
"Dept.No..11258","Dept.No..11258",-2.94658799650665
"Dept.No..11578","Dept.No..11578",-2.39317628644233
"Dept.No..11623","Dept.No..11623",-2.82809737922378
"Dept.No..11663","Dept.No..11663",-2.24134006694888
"Dept.No..11678","Dept.No..11678",-1.69989545990799
"Dept.No..11798","Dept.No..11798",-1.11263317037776
"Dept.No..11998","Dept.No..11998",-18.9946845078439
"Dept.No..12053","Dept.No..12053",-1.33596234307815
"Dept.No..12103","Dept.No..12103",-4.08353166549868
"Dept.No..12153","Dept.No..12153",-1.13400600481793
"Dept.No..12178","Dept.No..12178",-2.3150998846059
"Dept.No..12253","Dept.No..12253",-19.2251379629276
"Dept.No..12298","Dept.No..12298",-37.0184397003568
"Dept.No..12498","Dept.No..12498",-1.18493591415526
"Dept.No..12518","Dept.No..12518",-3.39397637572096
"Dept.No..12523","Dept.No..12523",-1.32471100570575
"Dept.No..12533","Dept.No..12533",-2.32921457133904
"Dept.No..12538","Dept.No..12538",-2.53300493606805
"Dept.No..12543","Dept.No..12543",-2.12456037717841
"Dept.No..12548","Dept.No..12548",-2.24587872084611
"Dept.No..12553","Dept.No..12553",-0.089396186049517
"Dept.No..12558","Dept.No..12558",-2.12068066618599
"Dept.No..12563","Dept.No..12563",-2.46040565404302
"Dept.No..12578","Dept.No..12578",-1.96249204653853
"Dept.No..12603","Dept.No..12603",-2.34558877576203
"Dept.No..12653","Dept.No..12653",-1.42239180021135
"Dept.No..12678","Dept.No..12678",-1.03560396652223
"Dept.No..12713","Dept.No..12713",-2.86276415245051
"Dept.No..12738","Dept.No..12738",-19.4775172463301
"Dept.No..12763","Dept.No..12763",-1.74725999089835
"Dept.No..12773","Dept.No..12773",-19.6275884229485
"Dept.No..12778","Dept.No..12778",-1.97958868884085
"Dept.No..12923","Dept.No..12923",-1.94161846002976
"Dept.No..12948","Dept.No..12948",14.2117167788321
"Dept.No..12973","Dept.No..12973",-2.34025589312059
"Dept.No..13048","Dept.No..13048",-1.74771069794006
"Dept.No..13073","Dept.No..13073",-2.46926734378142
"Dept.No..13098","Dept.No..13098",-2.37719391220143
"Dept.No..13123","Dept.No..13123",-2.030014751947
"Dept.No..13198","Dept.No..13198",-2.88293693906411
"Dept.No..13258","Dept.No..13258",-20.0642509414336
"Dept.No..13273","Dept.No..13273",-3.04793452845341
"Dept.No..13508","Dept.No..13508",-2.12804544094942
"Dept.No..13658","Dept.No..13658",-0.457347802804633
"Dept.No..13708","Dept.No..13708",-21.0862400281422
"Dept.No..13943","Dept.No..13943",-2.50544251423666
"Dept.No..14323","Dept.No..14323",-1.36571024133076
"Dept.No..14388","Dept.No..14388",-1.90818780422398
"Dept.No..1Other","Dept.No..1Other",-2.1356735406408
"Faculty.No..14","Faculty.No..14",0.69331520819986
"Faculty.No..17","Faculty.No..17",0.781424172314245
"Faculty.No..110","Faculty.No..110",20.2342150537396
"Faculty.No..113","Faculty.No..113",1.95961713706952
"Faculty.No..119","Faculty.No..119",0.588207512145044
"Faculty.No..122","Faculty.No..122",NA
"Faculty.No..125","Faculty.No..125",0.675809292538688
"Faculty.No..131","Faculty.No..131",0.955171550308591
"Faculty.No..134","Faculty.No..134",1.24878358778156
"Faculty.No..146","Faculty.No..146",36.3684209041001
"Faculty.No..158","Faculty.No..158",19.637727376068
"Faculty.No..164","Faculty.No..164",1.65122101870876
"Faculty.No..1118","Faculty.No..1118",NA
"Faculty.No..1Other","Faculty.No..1Other",1.35961250509501
"With.PHD.1OtherNA","With.PHD.1OtherNA",-0.803114289742306
"No..of.Years.in.Uni.at.Time.of.Grant.1>10 to 15","No..of.Years.in.Uni.at.Time.of.Grant.1>10 to 15",-0.226350348355501
"No..of.Years.in.Uni.at.Time.of.Grant.1>5 to 10","No..of.Years.in.Uni.at.Time.of.Grant.1>5 to 10",-0.074325756750524
"No..of.Years.in.Uni.at.Time.of.Grant.1Less than 0","No..of.Years.in.Uni.at.Time.of.Grant.1Less than 0",0.272692655694931
"No..of.Years.in.Uni.at.Time.of.Grant.1more than 15","No..of.Years.in.Uni.at.Time.of.Grant.1more than 15",0.0805765385269911
"No..of.Years.in.Uni.at.Time.of.Grant.1OtherNA","No..of.Years.in.Uni.at.Time.of.Grant.1OtherNA",-0.148712083934429
"Number.of.Successful.Grant.1","Number.of.Successful.Grant.1",0.560433732085993
"Number.of.Unsuccessful.Grant.1","Number.of.Unsuccessful.Grant.1",-0.419444939020055
"A..1","A..1",0.00849795388926123
"A.1","A.1",0.00163765096404591
"B.1","B.1",0.0106359481121542
"C.1","C.1",-0.00429344013728407
"index","index",1.25142201851765e-07
"age","age",NA
